replicate	transition	base_qc	removed_ei	removed_er	removed_subjects	rng	seed	draw_order
341	Q0_to_Q1	Q0_all	0	2	sub-020;sub-058	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
341	Q1_to_Q2	Q1_lenient	0	3	sub-002;sub-026;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
342	Q0_to_Q1	Q0_all	0	2	sub-064;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
342	Q1_to_Q2	Q1_lenient	0	3	sub-084;sub-092;sub-096	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
343	Q0_to_Q1	Q0_all	0	2	sub-066;sub-074	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
343	Q1_to_Q2	Q1_lenient	0	3	sub-008;sub-066;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
344	Q0_to_Q1	Q0_all	0	2	sub-036;sub-098	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
344	Q1_to_Q2	Q1_lenient	0	3	sub-006;sub-058;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
345	Q0_to_Q1	Q0_all	0	2	sub-002;sub-098	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
345	Q1_to_Q2	Q1_lenient	0	3	sub-040;sub-082;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
346	Q0_to_Q1	Q0_all	0	2	sub-072;sub-098	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
346	Q1_to_Q2	Q1_lenient	0	3	sub-054;sub-058;sub-066	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
347	Q0_to_Q1	Q0_all	0	2	sub-076;sub-094	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
347	Q1_to_Q2	Q1_lenient	0	3	sub-016;sub-038;sub-094	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
348	Q0_to_Q1	Q0_all	0	2	sub-074;sub-098	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
348	Q1_to_Q2	Q1_lenient	0	3	sub-022;sub-068;sub-084	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
349	Q0_to_Q1	Q0_all	0	2	sub-096;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
349	Q1_to_Q2	Q1_lenient	0	3	sub-014;sub-074;sub-094	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
350	Q0_to_Q1	Q0_all	0	2	sub-026;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
350	Q1_to_Q2	Q1_lenient	0	3	sub-014;sub-024;sub-054	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
351	Q0_to_Q1	Q0_all	0	2	sub-100;sub-104	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
351	Q1_to_Q2	Q1_lenient	0	3	sub-036;sub-046;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
352	Q0_to_Q1	Q0_all	0	2	sub-004;sub-090	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
352	Q1_to_Q2	Q1_lenient	0	3	sub-066;sub-080;sub-108	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
353	Q0_to_Q1	Q0_all	0	2	sub-098;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
353	Q1_to_Q2	Q1_lenient	0	3	sub-008;sub-020;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
354	Q0_to_Q1	Q0_all	0	2	sub-058;sub-088	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
354	Q1_to_Q2	Q1_lenient	0	3	sub-006;sub-070;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
355	Q0_to_Q1	Q0_all	0	2	sub-010;sub-052	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
355	Q1_to_Q2	Q1_lenient	0	3	sub-026;sub-096;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
356	Q0_to_Q1	Q0_all	0	2	sub-050;sub-088	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
356	Q1_to_Q2	Q1_lenient	0	3	sub-022;sub-046;sub-104	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
357	Q0_to_Q1	Q0_all	0	2	sub-088;sub-108	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
357	Q1_to_Q2	Q1_lenient	0	3	sub-006;sub-020;sub-036	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
358	Q0_to_Q1	Q0_all	0	2	sub-002;sub-038	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
358	Q1_to_Q2	Q1_lenient	0	3	sub-010;sub-032;sub-044	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
359	Q0_to_Q1	Q0_all	0	2	sub-072;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
359	Q1_to_Q2	Q1_lenient	0	3	sub-024;sub-068;sub-076	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
360	Q0_to_Q1	Q0_all	0	2	sub-022;sub-096	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
360	Q1_to_Q2	Q1_lenient	0	3	sub-032;sub-046;sub-102	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
361	Q0_to_Q1	Q0_all	0	2	sub-070;sub-082	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
361	Q1_to_Q2	Q1_lenient	0	3	sub-058;sub-060;sub-068	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
362	Q0_to_Q1	Q0_all	0	2	sub-096;sub-108	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
362	Q1_to_Q2	Q1_lenient	0	3	sub-008;sub-056;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
363	Q0_to_Q1	Q0_all	0	2	sub-044;sub-098	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
363	Q1_to_Q2	Q1_lenient	0	3	sub-004;sub-076;sub-084	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
364	Q0_to_Q1	Q0_all	0	2	sub-052;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
364	Q1_to_Q2	Q1_lenient	0	3	sub-054;sub-102;sub-104	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
365	Q0_to_Q1	Q0_all	0	2	sub-008;sub-038	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
365	Q1_to_Q2	Q1_lenient	0	3	sub-038;sub-044;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
366	Q0_to_Q1	Q0_all	0	2	sub-030;sub-046	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
366	Q1_to_Q2	Q1_lenient	0	3	sub-002;sub-036;sub-040	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
367	Q0_to_Q1	Q0_all	0	2	sub-104;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
367	Q1_to_Q2	Q1_lenient	0	3	sub-002;sub-032;sub-064	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
368	Q0_to_Q1	Q0_all	0	2	sub-020;sub-026	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
368	Q1_to_Q2	Q1_lenient	0	3	sub-040;sub-102;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
369	Q0_to_Q1	Q0_all	0	2	sub-018;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
369	Q1_to_Q2	Q1_lenient	0	3	sub-076;sub-090;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
370	Q0_to_Q1	Q0_all	0	2	sub-112;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
370	Q1_to_Q2	Q1_lenient	0	3	sub-066;sub-076;sub-084	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
371	Q0_to_Q1	Q0_all	0	2	sub-062;sub-068	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
371	Q1_to_Q2	Q1_lenient	0	3	sub-010;sub-090;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
372	Q0_to_Q1	Q0_all	0	2	sub-052;sub-066	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
372	Q1_to_Q2	Q1_lenient	0	3	sub-004;sub-032;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
373	Q0_to_Q1	Q0_all	0	2	sub-010;sub-058	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
373	Q1_to_Q2	Q1_lenient	0	3	sub-014;sub-108;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
374	Q0_to_Q1	Q0_all	0	2	sub-084;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
374	Q1_to_Q2	Q1_lenient	0	3	sub-056;sub-082;sub-084	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
375	Q0_to_Q1	Q0_all	0	2	sub-020;sub-062	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
375	Q1_to_Q2	Q1_lenient	0	3	sub-018;sub-072;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
376	Q0_to_Q1	Q0_all	0	2	sub-114;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
376	Q1_to_Q2	Q1_lenient	0	3	sub-010;sub-060;sub-076	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
377	Q0_to_Q1	Q0_all	0	2	sub-084;sub-096	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
377	Q1_to_Q2	Q1_lenient	0	3	sub-024;sub-036;sub-038	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
378	Q0_to_Q1	Q0_all	0	2	sub-066;sub-068	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
378	Q1_to_Q2	Q1_lenient	0	3	sub-022;sub-032;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
379	Q0_to_Q1	Q0_all	0	2	sub-022;sub-106	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
379	Q1_to_Q2	Q1_lenient	0	3	sub-004;sub-046;sub-104	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
380	Q0_to_Q1	Q0_all	0	2	sub-006;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
380	Q1_to_Q2	Q1_lenient	0	3	sub-036;sub-084;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
381	Q0_to_Q1	Q0_all	0	2	sub-108;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
381	Q1_to_Q2	Q1_lenient	0	3	sub-050;sub-052;sub-090	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
382	Q0_to_Q1	Q0_all	0	2	sub-056;sub-058	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
382	Q1_to_Q2	Q1_lenient	0	3	sub-014;sub-076;sub-082	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
383	Q0_to_Q1	Q0_all	0	2	sub-050;sub-098	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
383	Q1_to_Q2	Q1_lenient	0	3	sub-066;sub-082;sub-106	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
384	Q0_to_Q1	Q0_all	0	2	sub-054;sub-066	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
384	Q1_to_Q2	Q1_lenient	0	3	sub-022;sub-084;sub-096	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
385	Q0_to_Q1	Q0_all	0	2	sub-004;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
385	Q1_to_Q2	Q1_lenient	0	3	sub-004;sub-088;sub-104	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
386	Q0_to_Q1	Q0_all	0	2	sub-050;sub-106	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
386	Q1_to_Q2	Q1_lenient	0	3	sub-062;sub-092;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
387	Q0_to_Q1	Q0_all	0	2	sub-018;sub-054	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
387	Q1_to_Q2	Q1_lenient	0	3	sub-018;sub-058;sub-076	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
388	Q0_to_Q1	Q0_all	0	2	sub-044;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
388	Q1_to_Q2	Q1_lenient	0	3	sub-058;sub-072;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
389	Q0_to_Q1	Q0_all	0	2	sub-018;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
389	Q1_to_Q2	Q1_lenient	0	3	sub-002;sub-024;sub-052	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
390	Q0_to_Q1	Q0_all	0	2	sub-082;sub-088	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
390	Q1_to_Q2	Q1_lenient	0	3	sub-080;sub-084;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
391	Q0_to_Q1	Q0_all	0	2	sub-010;sub-056	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
391	Q1_to_Q2	Q1_lenient	0	3	sub-056;sub-068;sub-096	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
392	Q0_to_Q1	Q0_all	0	2	sub-070;sub-096	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
392	Q1_to_Q2	Q1_lenient	0	3	sub-002;sub-074;sub-104	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
393	Q0_to_Q1	Q0_all	0	2	sub-030;sub-074	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
393	Q1_to_Q2	Q1_lenient	0	3	sub-026;sub-064;sub-080	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
394	Q0_to_Q1	Q0_all	0	2	sub-022;sub-080	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
394	Q1_to_Q2	Q1_lenient	0	3	sub-010;sub-022;sub-094	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
395	Q0_to_Q1	Q0_all	0	2	sub-008;sub-052	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
395	Q1_to_Q2	Q1_lenient	0	3	sub-006;sub-010;sub-038	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
396	Q0_to_Q1	Q0_all	0	2	sub-054;sub-072	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
396	Q1_to_Q2	Q1_lenient	0	3	sub-060;sub-104;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
397	Q0_to_Q1	Q0_all	0	2	sub-010;sub-060	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
397	Q1_to_Q2	Q1_lenient	0	3	sub-002;sub-054;sub-076	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
398	Q0_to_Q1	Q0_all	0	2	sub-014;sub-058	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
398	Q1_to_Q2	Q1_lenient	0	3	sub-032;sub-052;sub-060	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
399	Q0_to_Q1	Q0_all	0	2	sub-080;sub-092	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
399	Q1_to_Q2	Q1_lenient	0	3	sub-006;sub-020;sub-060	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
400	Q0_to_Q1	Q0_all	0	2	sub-030;sub-076	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
400	Q1_to_Q2	Q1_lenient	0	3	sub-016;sub-076;sub-108	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
401	Q0_to_Q1	Q0_all	0	2	sub-060;sub-100	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
401	Q1_to_Q2	Q1_lenient	0	3	sub-040;sub-062;sub-072	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
402	Q0_to_Q1	Q0_all	0	2	sub-108;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
402	Q1_to_Q2	Q1_lenient	0	3	sub-002;sub-088;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
403	Q0_to_Q1	Q0_all	0	2	sub-010;sub-046	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
403	Q1_to_Q2	Q1_lenient	0	3	sub-022;sub-068;sub-080	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
404	Q0_to_Q1	Q0_all	0	2	sub-044;sub-070	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
404	Q1_to_Q2	Q1_lenient	0	3	sub-004;sub-074;sub-094	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
405	Q0_to_Q1	Q0_all	0	2	sub-052;sub-088	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
405	Q1_to_Q2	Q1_lenient	0	3	sub-054;sub-090;sub-108	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
406	Q0_to_Q1	Q0_all	0	2	sub-020;sub-084	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
406	Q1_to_Q2	Q1_lenient	0	3	sub-002;sub-062;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
407	Q0_to_Q1	Q0_all	0	2	sub-054;sub-068	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
407	Q1_to_Q2	Q1_lenient	0	3	sub-074;sub-080;sub-090	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
408	Q0_to_Q1	Q0_all	0	2	sub-066;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
408	Q1_to_Q2	Q1_lenient	0	3	sub-090;sub-108;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
409	Q0_to_Q1	Q0_all	0	2	sub-064;sub-082	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
409	Q1_to_Q2	Q1_lenient	0	3	sub-020;sub-090;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
410	Q0_to_Q1	Q0_all	0	2	sub-094;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
410	Q1_to_Q2	Q1_lenient	0	3	sub-054;sub-058;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
411	Q0_to_Q1	Q0_all	0	2	sub-040;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
411	Q1_to_Q2	Q1_lenient	0	3	sub-008;sub-010;sub-050	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
412	Q0_to_Q1	Q0_all	0	2	sub-026;sub-096	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
412	Q1_to_Q2	Q1_lenient	0	3	sub-026;sub-062;sub-088	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
413	Q0_to_Q1	Q0_all	0	2	sub-030;sub-058	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
413	Q1_to_Q2	Q1_lenient	0	3	sub-040;sub-050;sub-084	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
414	Q0_to_Q1	Q0_all	0	2	sub-004;sub-058	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
414	Q1_to_Q2	Q1_lenient	0	3	sub-004;sub-058;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
415	Q0_to_Q1	Q0_all	0	2	sub-094;sub-104	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
415	Q1_to_Q2	Q1_lenient	0	3	sub-018;sub-064;sub-082	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
416	Q0_to_Q1	Q0_all	0	2	sub-058;sub-082	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
416	Q1_to_Q2	Q1_lenient	0	3	sub-046;sub-060;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
417	Q0_to_Q1	Q0_all	0	2	sub-032;sub-096	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
417	Q1_to_Q2	Q1_lenient	0	3	sub-066;sub-080;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
418	Q0_to_Q1	Q0_all	0	2	sub-046;sub-102	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
418	Q1_to_Q2	Q1_lenient	0	3	sub-046;sub-068;sub-102	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
419	Q0_to_Q1	Q0_all	0	2	sub-040;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
419	Q1_to_Q2	Q1_lenient	0	3	sub-006;sub-024;sub-094	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
420	Q0_to_Q1	Q0_all	0	2	sub-052;sub-074	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
420	Q1_to_Q2	Q1_lenient	0	3	sub-002;sub-024;sub-094	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
421	Q0_to_Q1	Q0_all	0	2	sub-058;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
421	Q1_to_Q2	Q1_lenient	0	3	sub-070;sub-084;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
422	Q0_to_Q1	Q0_all	0	2	sub-016;sub-082	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
422	Q1_to_Q2	Q1_lenient	0	3	sub-018;sub-024;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
423	Q0_to_Q1	Q0_all	0	2	sub-068;sub-074	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
423	Q1_to_Q2	Q1_lenient	0	3	sub-044;sub-064;sub-090	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
424	Q0_to_Q1	Q0_all	0	2	sub-036;sub-052	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
424	Q1_to_Q2	Q1_lenient	0	3	sub-044;sub-114;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
425	Q0_to_Q1	Q0_all	0	2	sub-008;sub-058	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
425	Q1_to_Q2	Q1_lenient	0	3	sub-036;sub-076;sub-108	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
426	Q0_to_Q1	Q0_all	0	2	sub-058;sub-082	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
426	Q1_to_Q2	Q1_lenient	0	3	sub-020;sub-070;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
427	Q0_to_Q1	Q0_all	0	2	sub-044;sub-052	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
427	Q1_to_Q2	Q1_lenient	0	3	sub-020;sub-104;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
428	Q0_to_Q1	Q0_all	0	2	sub-052;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
428	Q1_to_Q2	Q1_lenient	0	3	sub-058;sub-060;sub-070	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
429	Q0_to_Q1	Q0_all	0	2	sub-002;sub-030	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
429	Q1_to_Q2	Q1_lenient	0	3	sub-006;sub-016;sub-104	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
430	Q0_to_Q1	Q0_all	0	2	sub-056;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
430	Q1_to_Q2	Q1_lenient	0	3	sub-022;sub-032;sub-064	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
431	Q0_to_Q1	Q0_all	0	2	sub-040;sub-066	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
431	Q1_to_Q2	Q1_lenient	0	3	sub-016;sub-038;sub-046	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
432	Q0_to_Q1	Q0_all	0	2	sub-058;sub-104	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
432	Q1_to_Q2	Q1_lenient	0	3	sub-010;sub-022;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
433	Q0_to_Q1	Q0_all	0	2	sub-098;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
433	Q1_to_Q2	Q1_lenient	0	3	sub-094;sub-112;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
434	Q0_to_Q1	Q0_all	0	2	sub-056;sub-102	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
434	Q1_to_Q2	Q1_lenient	0	3	sub-020;sub-046;sub-106	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
435	Q0_to_Q1	Q0_all	0	2	sub-014;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
435	Q1_to_Q2	Q1_lenient	0	3	sub-020;sub-062;sub-082	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
436	Q0_to_Q1	Q0_all	0	2	sub-020;sub-046	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
436	Q1_to_Q2	Q1_lenient	0	3	sub-064;sub-084;sub-096	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
